SYMBOL,NAME OF COMPANY, SERIES, DATE OF LISTING, PAID UP VALUE, MARKET LOT, ISIN NUMBER, FACE VALUE,sector
SVLL,Shree Vasu Logistics Limited,BE,21-APR-2023,10,1,INE00CE01017,10,Industrials
SVPGLOB,SVP GLOBAL TEXTILES LIMITED,EQ,14-JUL-2021,1,1,INE308E01029,1,Consumer Cyclical
SWANCORP,SWAN CORP LIMITED,EQ,29-MAY-2012,1,1,INE665A01038,1,Industrials
SWARAJENG,Swaraj Engines Limited,EQ,06-DEC-1995,10,1,INE277A01016,10,Consumer Cyclical
SWELECTES,Swelect Energy Systems Limited,EQ,09-MAY-2006,10,1,INE409B01013,10,Technology
SWIGGY,Swiggy Limited,EQ,13-NOV-2024,1,1,INE00H001014,1,Consumer Cyclical
SWSOLAR,Sterling and Wilson Renewable Energy Limited,EQ,20-AUG-2019,1,1,INE00M201021,1,Technology
SYMPHONY,Symphony Limited,EQ,15-JUN-2011,2,1,INE225D01027,2,Consumer Cyclical
SYNCOMF,Syncom Formulations (India) Limited,EQ,18-NOV-2022,1,1,INE312C01025,1,Healthcare
SYNGENE,Syngene International Limited,EQ,11-AUG-2015,10,1,INE398R01022,10,Healthcare
SYRMA,Syrma SGS Technology Limited,EQ,26-AUG-2022,10,1,INE0DYJ01015,10,Technology
SYSTMTXC,Systematix Corporate Services Limited,EQ,06-OCT-2025,1,1,INE356B01024,1,Financial Services
TAINWALCHM,Tainwala Chemical and Plastic (I) Limited,EQ,27-JUL-1995,10,1,INE123C01018,10,Basic Materials
TAJGVK,Taj GVK Hotels & Resorts Limited,EQ,20-DEC-2000,2,1,INE586B01026,2,Consumer Cyclical
TAKE,Take Solutions Limited,EQ,27-AUG-2007,1,1,INE142I01023,1,Healthcare
TALBROAUTO,Talbros Automotive Components Limited,EQ,29-SEP-2006,2,1,INE187D01029,2,Consumer Cyclical
TANLA,Tanla Platforms Limited,EQ,05-JAN-2007,1,1,INE483C01032,1,Technology
TARACHAND,Tara Chand InfraLogistic Solutions Limited,EQ,16-APR-2024,2,1,INE555Z01020,2,Industrials
TARAPUR,Tarapur Transformers Limited,EQ,18-MAY-2010,10,1,INE747K01017,10,Industrials
TARC,TARC Limited,EQ,18-DEC-2020,2,1,INE0EK901012,2,Real Estate
TARIL,Transformers And Rectifiers (India) Limited,EQ,28-DEC-2007,1,1,INE763I01026,1,Industrials
TARMAT,Tarmat Limited,EQ,09-JUL-2007,10,1,INE924H01018,10,Industrials
TARSONS,Tarsons Products Limited,EQ,26-NOV-2021,2,1,INE144Z01023,2,Healthcare
TASTYBITE,Tasty Bite Eatables Limited,EQ,23-MAR-2017,10,1,INE488B01017,10,Consumer Defensive
TATACHEM,Tata Chemicals Limited,EQ,01-APR-1999,10,1,INE092A01019,10,Basic Materials
TATACOMM,Tata Communications Limited,EQ,12-APR-1995,10,1,INE151A01013,10,Communication Services
TATACONSUM,TATA CONSUMER PRODUCTS LIMITED,EQ,18-NOV-1998,1,1,INE192A01025,1,Consumer Defensive
TATAELXSI,Tata Elxsi Limited,EQ,17-SEP-2003,10,1,INE670A01012,10,Technology
TATAINVEST,Tata Investment Corporation Limited,EQ,24-JUN-1998,10,1,INE672A01018,10,Financial Services
TATAMOTORS,Tata Motors Limited,EQ,22-JUL-1998,2,1,INE155A01022,2,Consumer Cyclical
TATAPOWER,Tata Power Company Limited,EQ,03-APR-1996,1,1,INE245A01021,1,Utilities
TATASTEEL,Tata Steel Limited,EQ,18-NOV-1998,1,1,INE081A01020,1,Basic Materials
TATATECH,Tata Technologies Limited,EQ,30-NOV-2023,2,1,INE142M01025,2,Technology
TATVA,Tatva Chintan Pharma Chem Limited,EQ,29-JUL-2021,10,1,INE0GK401011,10,Basic Materials
TBOTEK,TBO Tek Limited,EQ,15-MAY-2024,1,1,INE673O01025,1,Consumer Cyclical
TBZ,Tribhovandas Bhimji Zaveri Limited,EQ,09-MAY-2012,10,1,INE760L01018,10,Consumer Cyclical
TCI,Transport Corporation of India Limited,EQ,21-JAN-2002,2,1,INE688A01022,2,Industrials
TCIEXP,TCI Express Limited,EQ,15-DEC-2016,2,1,INE586V01016,2,Industrials
TCIFINANCE,TCI Finance Limited,EQ,21-MAY-1997,10,1,INE911B01018,10,Financial Services
TCPLPACK,TCPL Packaging Limited,EQ,17-OCT-2017,10,1,INE822C01015,10,Consumer Cyclical
TCS,Tata Consultancy Services Limited,EQ,25-AUG-2004,1,1,INE467B01029,1,Technology
TDPOWERSYS,TD Power Systems Limited,EQ,08-SEP-2011,2,1,INE419M01027,2,Industrials
TEAMGTY,Team India Guaranty Limited,BE,11-JUN-2002,10,1,INE289C01025,10,Financial Services
TEAMLEASE,Teamlease Services Limited,EQ,12-FEB-2016,10,1,INE985S01024,10,Industrials
TECHM,Tech Mahindra Limited,EQ,28-AUG-2006,5,1,INE669C01036,5,Technology
TECHNOE,Techno Electric & Engineering Company Limited,EQ,04-DEC-2018,2,1,INE285K01026,2,Industrials
TECILCHEM,TECIL Chemicals and Hydro Power Limited,BE,06-DEC-1995,10,50,INE014B01011,10,Financial Services
TEGA,Tega Industries Limited,EQ,13-DEC-2021,10,1,INE011K01018,10,Industrials
TEJASNET,Tejas Networks Limited,EQ,27-JUN-2017,10,1,INE010J01012,10,Technology
TEMBO,Tembo Global Industries Limited,EQ,23-APR-2021,10,1,INE869Y01010,10,Industrials
TERASOFT,Tera Software Limited,BE,29-DEC-2016,10,1,INE482B01010,10,Technology
TEXINFRA,Texmaco Infrastructure & Holdings Limited,EQ,09-SEP-2004,1,1,INE435C01024,1,Real Estate
TEXMOPIPES,Texmo Pipes and Products Limited,EQ,10-MAR-2010,10,1,INE141K01013,10,Industrials
TEXRAIL,Texmaco Rail & Engineering Limited,EQ,03-MAR-2011,1,1,INE621L01012,1,Industrials
TFCILTD,Tourism Finance Corporation of India Limited,EQ,26-JUL-2000,2,1,INE305A01023,2,Financial Services
TFL,Transwarranty Finance Limited,EQ,26-FEB-2007,10,1,INE804H01012,10,Financial Services
TGBHOTELS,TGB Banquets And Hotels Limited,EQ,17-MAY-2007,10,1,INE797H01018,10,Consumer Cyclical
THANGAMAYL,Thangamayil Jewellery Limited,EQ,19-FEB-2010,10,1,INE085J01014,10,Consumer Cyclical
THEINVEST,The Investment Trust Of India Limited,EQ,02-AUG-2017,10,1,INE924D01017,10,Financial Services
THEJO,Thejo Engineering Limited,EQ,10-OCT-2023,10,1,INE121N01019,10,Industrials
THELEELA,Schloss Bangalore Limited,EQ,02-JUN-2025,10,1,INE0AQ201015,10,Consumer Cyclical
THEMISMED,Themis Medicare Limited,EQ,02-APR-2007,1,1,INE083B01024,1,Healthcare
THERMAX,Thermax Limited,EQ,30-AUG-1995,2,1,INE152A01029,2,Industrials
THOMASCOOK,Thomas Cook  (India)  Limited,EQ,07-JUN-2000,1,1,INE332A01027,1,Consumer Cyclical
THOMASCOTT,Thomas Scott (India) Limited,EQ,30-JAN-2012,10,1,INE480M01011,10,Consumer Cyclical
THYROCARE,Thyrocare Technologies Limited,EQ,09-MAY-2016,10,1,INE594H01019,10,Healthcare
TI,Tilaknagar Industries Limited,EQ,16-JUL-2010,10,1,INE133E01013,10,Consumer Defensive
TICL,Twamev Construction and Infrastructure Limited,EQ,16-OCT-2023,1,1,INE388G01026,1,Industrials
TIGERLOGS,Tiger Logistics (India) Limited,EQ,18-SEP-2025,1,1,INE906O01029,1,Industrials
TIIL,Technocraft Industries (India) Limited,EQ,12-FEB-2007,10,1,INE545H01011,10,Industrials
TIINDIA,Tube Investments of India Limited,EQ,02-NOV-2017,1,1,INE974X01010,1,Industrials
TIJARIA,Tijaria Polypipes Limited,EQ,14-OCT-2011,10,1,INE440L01017,10,Industrials
TIL,TIL Limited,EQ,27-SEP-1995,10,1,INE806C01018,10,Industrials
TIMETECHNO,Time Technoplast Limited,EQ,13-JUN-2007,1,1,INE508G01029,1,Consumer Cyclical
TIMKEN,Timken India Limited,EQ,06-FEB-2007,10,1,INE325A01013,10,Industrials
TINNARUBR,Tinna Rubber and Infrastructure Limited,EQ,17-APR-2025,10,1,INE015C01016,10,Basic Materials
TIPSFILMS,Tips Films Limited,EQ,06-OCT-2022,10,1,INE0LQS01015,10,Communication Services
TIPSMUSIC,Tips Music Limited,EQ,10-NOV-2000,1,1,INE716B01029,1,Communication Services
TIRUMALCHM,Thirumalai Chemicals Limited,EQ,14-MAY-2003,1,1,INE338A01024,1,Basic Materials
TIRUPATIFL,Tirupati Forge Limited,EQ,04-AUG-2020,2,1,INE319Y01024,2,Industrials
TITAGARH,TITAGARH RAIL SYSTEMS LIMITED,EQ,21-APR-2008,2,1,INE615H01020,2,Industrials
TITAN,Titan Company Limited,EQ,24-SEP-2004,1,1,INE280A01028,1,Consumer Cyclical
TMB,Tamilnad Mercantile Bank Limited,EQ,15-SEP-2022,10,1,INE668A01016,10,Financial Services
TNPETRO,Tamilnadu PetroProducts Limited,BE,27-OCT-1999,10,1,INE148A01019,10,Basic Materials
TNPL,Tamil Nadu Newsprint & Papers Limited,EQ,14-FEB-1996,10,1,INE107A01015,10,Basic Materials
TNTELE,Tamilnadu Telecommunication Limited,EQ,04-FEB-2003,10,1,INE141D01018,10,Technology
TOKYOPLAST,Tokyo Plast International Limited,EQ,11-OCT-1995,10,1,INE932C01012,10,Consumer Cyclical
TOLINS,Tolins Tyres Limited,EQ,16-SEP-2024,5,1,INE0RWQ01014,5,Consumer Cyclical
TORNTPHARM,Torrent Pharmaceuticals Limited,EQ,25-NOV-2002,5,1,INE685A01028,5,Healthcare
TORNTPOWER,Torrent Power Limited,EQ,28-NOV-2006,10,1,INE813H01021,10,Utilities
TOTAL,Total Transport Systems Limited,EQ,28-AUG-2020,10,1,INE336X01012,10,Industrials
TOUCHWOOD,Touchwood Entertainment Limited,EQ,21-JAN-2020,10,1,INE486Y01013,10,Communication Services
TPHQ,Teamo Productions HQ Limited,EQ,30-JAN-2009,1,1,INE065J01024,1,Industrials
TPLPLASTEH,TPL Plastech Limited,EQ,20-MAY-2015,2,1,INE413G01022,2,Consumer Cyclical
TRACXN,Tracxn Technologies Limited,EQ,20-OCT-2022,1,1,INE0HMF01019,1,Technology
TRANSRAILL,Transrail Lighting Limited,EQ,27-DEC-2024,2,1,INE454P01035,2,Industrials
TRANSWORLD,TRANSWORLD SHIPPING LINES LIMITED,EQ,01-MAR-1995,10,1,INE757B01015,10,Industrials
TRAVELFOOD,Travel Food Services Limited,EQ,14-JUL-2025,1,1,INE103V01028,1,Consumer Cyclical
TREEHOUSE,Tree House Education & Accessories Limited,EQ,26-AUG-2011,10,1,INE040M01013,10,Consumer Defensive
TREJHARA,TREJHARA SOLUTIONS LIMITED,EQ,28-DEC-2018,10,1,INE00CA01015,10,Technology
TREL,Transindia Real Estate Limited,EQ,10-AUG-2023,2,1,INE0O3901029,2,Real Estate
TRENT,Trent Limited,EQ,07-JUN-2004,1,1,INE849A01020,1,Consumer Cyclical
TRF,TRF Limited,EQ,26-MAR-2010,10,1,INE391D01019,10,Industrials
TRIDENT,Trident Limited,EQ,21-FEB-2001,1,1,INE064C01022,1,Consumer Cyclical
TRIGYN,Trigyn Technologies Limited,BE,09-APR-1998,10,1,INE948A01012,10,Technology
TRITURBINE,Triveni Turbine Limited,EQ,28-OCT-2011,1,1,INE152M01016,1,Industrials
TRIVENI,Triveni Engineering & Industries Limited,EQ,13-DEC-2005,1,1,INE256C01024,1,Consumer Defensive
TRU,TruCap Finance Limited,EQ,20-JUN-2023,2,1,INE615R01029,2,Financial Services
TRUALT,TruAlt Bioenergy Limited,EQ,03-OCT-2025,10,1,INE0MWH01014,10,Energy
TTKHLTCARE,TTK Healthcare Limited,EQ,02-DEC-2015,10,1,INE910C01018,10,Healthcare
TTKPRESTIG,TTK Prestige Limited,EQ,22-DEC-1999,1,1,INE690A01028,1,Consumer Cyclical
TTL,T T Limited,EQ,22-FEB-2007,1,1,INE592B01024,1,Consumer Cyclical
TTML,Tata Teleservices (Maharashtra) Limited,EQ,20-OCT-2000,10,1,INE517B01013,10,Communication Services
TVSELECT,TVS Electronics Limited,EQ,26-DEC-2003,10,1,INE236G01019,10,Technology
TVSHLTD,TVS Holdings Limited,EQ,23-OCT-2012,5,1,INE105A01035,5,Consumer Cyclical
TVSMOTOR,TVS Motor Company Limited,EQ,02-AUG-2000,1,1,INE494B01023,1,Consumer Cyclical
TVSSCS,TVS Supply Chain Solutions Limited,EQ,23-AUG-2023,1,1,INE395N01027,1,Industrials
TVSSRICHAK,TVS Srichakra Limited,EQ,13-FEB-2007,10,1,INE421C01016,10,Consumer Cyclical
TVTODAY,TV Today Network Limited,EQ,16-JAN-2004,5,1,INE038F01029,5,Communication Services
TVVISION,TV Vision Limited,EQ,15-SEP-2016,10,1,INE871L01013,10,Communication Services
UBL,United Breweries Limited,EQ,28-JUL-2008,1,1,INE686F01025,1,Consumer Defensive
UCAL,UCAL LIMITED,EQ,13-SEP-1995,10,1,INE139B01016,10,Consumer Cyclical
UCOBANK,UCO Bank,EQ,09-OCT-2003,10,1,INE691A01018,10,Financial Services
UDS,Updater Services Limited,EQ,04-OCT-2023,10,1,INE851I01011,10,Industrials
UFLEX,UFLEX Limited,EQ,23-AUG-1995,10,1,INE516A01017,10,Consumer Cyclical
UFO,UFO Moviez India Limited,EQ,14-MAY-2015,10,1,INE527H01019,10,Communication Services
UGARSUGAR,The Ugar Sugar Works Limited,EQ,23-AUG-2010,1,1,INE071E01023,1,Consumer Defensive
UGROCAP,Ugro Capital Limited,EQ,11-AUG-2021,10,1,INE583D01011,10,Financial Services
UJJIVANSFB,Ujjivan Small Finance Bank Limited,EQ,12-DEC-2019,10,1,INE551W01018,10,Financial Services
ULTRACEMCO,UltraTech Cement Limited,EQ,24-AUG-2004,10,1,INE481G01011,10,Basic Materials
UMAEXPORTS,Uma Exports Limited,BE,07-APR-2022,10,1,INE0GIU01018,10,Consumer Defensive
UMESLTD,Usha Martin Education & Solutions Limited,EQ,12-JUL-2010,1,1,INE240C01028,1,Consumer Defensive
UMIYA-MRO,UMIYA BUILDCON LIMITED,EQ,01-NOV-2000,5,1,INE398B01018,5,Real Estate
UNICHEMLAB,Unichem Laboratories Limited,EQ,07-FEB-2001,2,1,INE351A01035,2,Healthcare
UNIDT,United Drilling Tools Limited,EQ,25-SEP-2020,10,1,INE961D01019,10,Energy
UNIECOM,Unicommerce Esolutions Limited,EQ,13-AUG-2024,1,1,INE00U401027,1,Technology
UNIENTER,Uniphos Enterprises Limited,EQ,23-JAN-2004,2,1,INE037A01022,2,Basic Materials
UNIINFO,Uniinfo Telecom Services Limited,EQ,12-JAN-2022,10,1,INE481Z01011,10,Communication Services
UNIMECH,Unimech Aerospace and Manufacturing Limited,EQ,31-DEC-2024,5,1,INE0U3I01011,5,Industrials
UNIONBANK,Union Bank of India,EQ,24-SEP-2002,10,1,INE692A01016,10,Financial Services
UNIPARTS,Uniparts India Limited,EQ,12-DEC-2022,10,1,INE244O01017,10,Industrials
UNITDSPR,United Spirits Limited,EQ,27-SEP-2001,2,1,INE854D01024,2,Consumer Defensive
UNITECH,Unitech Limited,EQ,08-SEP-1999,2,1,INE694A01020,2,Real Estate
UNITEDPOLY,United Polyfab Gujarat Limited,BE,31-DEC-2021,1,1,INE368U01029,1,Consumer Cyclical
UNITEDTEA,The United Nilgiri Tea Estates Company Limited,EQ,28-JAN-2015,10,1,INE458F01011,10,Consumer Defensive
UNIVASTU,Univastu India Limited,EQ,22-JUN-2020,10,1,INE562X01013,10,Industrials
UNIVCABLES,Universal Cables Limited,EQ,17-MAY-1995,10,1,INE279A01012,10,Industrials
UNIVPHOTO,Universus Photo Imagings Limited,BE,14-FEB-2020,10,1,INE03V001013,10,Healthcare
UNOMINDA,UNO Minda Limited,EQ,02-FEB-2007,2,1,INE405E01023,2,Consumer Cyclical
UPL,UPL Limited,EQ,23-JAN-2004,2,1,INE628A01036,2,Basic Materials
URAVIDEF,Uravi Defence and Technology Limited,EQ,05-JUL-2023,10,1,INE568Z01015,10,Consumer Cyclical
URBANCO,Urban Company Limited,EQ,17-SEP-2025,1,1,INE0CAZ01013,1,Technology
URJA,Urja Global Limited,EQ,28-MAR-2017,1,1,INE550C01020,1,Technology
USHAMART,Usha Martin Limited,EQ,11-OCT-2000,1,1,INE228A01035,1,Basic Materials
USK,Udayshivakumar Infra Limited,EQ,03-APR-2023,10,1,INE0N0Y01013,10,Industrials
UTIAMC,UTI Asset Management Company Limited,EQ,12-OCT-2020,10,1,INE094J01016,10,Financial Services
UTKARSHBNK,Utkarsh Small Finance Bank Limited,EQ,21-JUL-2023,10,1,INE735W01017,10,Financial Services
UTTAMSUGAR,Uttam Sugar Mills Limited,EQ,10-APR-2006,10,1,INE786F01031,10,Consumer Defensive
UYFINCORP,U. Y. Fincorp Limited,EQ,03-OCT-2024,5,1,INE152C01025,5,Financial Services
V2RETAIL,V2 Retail Limited,EQ,04-JUL-2007,10,1,INE945H01013,10,Consumer Cyclical
VADILALIND,Vadilal Industries Limited,EQ,15-JUN-2011,10,1,INE694D01016,10,Consumer Defensive
VAIBHAVGBL,Vaibhav Global Limited,EQ,05-APR-2004,2,1,INE884A01027,2,Consumer Cyclical
VAISHALI,Vaishali Pharma Limited,EQ,15-JAN-2020,2,1,INE972X01022,2,Healthcare
VAKRANGEE,Vakrangee Limited,EQ,03-APR-2006,1,1,INE051B01021,1,Technology
VALIANTLAB,Valiant Laboratories Limited,EQ,06-OCT-2023,10,1,INE0JWS01017,10,Healthcare
VALIANTORG,Valiant Organics Limited,BE,23-JUL-2021,10,1,INE565V01010,10,Basic Materials
VARDHACRLC,Vardhman Acrylics Limited,EQ,30-SEP-2003,10,1,INE116G01013,10,Consumer Cyclical
VARDMNPOLY,Vardhman Polytex Limited,EQ,12-MAY-2003,1,1,INE835A01029,1,Consumer Cyclical
VARROC,Varroc Engineering Limited,EQ,06-JUL-2018,1,1,INE665L01035,1,Consumer Cyclical
VASCONEQ,Vascon Engineers Limited,EQ,15-FEB-2010,10,1,INE893I01013,10,Industrials
VASWANI,Vaswani Industries Limited,BE,20-SEP-2011,10,1,INE590L01019,10,Basic Materials
VBL,Varun Beverages Limited,EQ,08-NOV-2016,2,1,INE200M01039,2,Consumer Defensive
VCL,Vaxtex Cotfab Limited,EQ,19-APR-2022,1,1,INE098201036,1,Consumer Cyclical
VEDL,Vedanta Limited,EQ,13-MAY-1998,1,1,INE205A01025,1,Basic Materials
VEEDOL,Veedol Corporation Limited,EQ,16-JAN-2007,2,1,INE484C01030,2,Basic Materials
VENKEYS,Venky's (India) Limited,EQ,28-JUL-2003,10,1,INE398A01010,10,Consumer Defensive
VENTIVE,Ventive Hospitality Limited,EQ,30-DEC-2024,1,1,INE781S01027,1,Consumer Cyclical
VENUSPIPES,Venus Pipes & Tubes Limited,EQ,24-MAY-2022,10,1,INE0JA001018,10,Basic Materials
VENUSREM,Venus Remedies Limited,EQ,20-DEC-2006,10,1,INE411B01019,10,Healthcare
VERANDA,Veranda Learning Solutions Limited,EQ,11-APR-2022,10,1,INE0IQ001011,10,Consumer Defensive
VERTOZ,Vertoz Limited,EQ,14-MAY-2020,10,1,INE188Y01031,10,Technology
VESUVIUS,Vesuvius India Limited,EQ,04-OCT-2002,1,1,INE386A01023,1,Industrials
VETO,Veto Switchgears And Cables Limited,EQ,29-APR-2015,10,1,INE918N01018,10,Industrials
VGUARD,V-Guard Industries Limited,EQ,13-MAR-2008,1,1,INE951I01027,1,Industrials
VHL,Vardhman Holdings Limited,EQ,30-JUN-2005,10,1,INE701A01023,10,Financial Services
VHLTD,Viceroy Hotels Limited,BE,03-APR-2024,10,1,INE048C01025,10,Consumer Cyclical
VIDHIING,Vidhi Specialty Food Ingredients Limited,EQ,02-MAR-2016,1,1,INE632C01026,1,Basic Materials
VIJAYA,Vijaya Diagnostic Centre Limited,EQ,14-SEP-2021,1,1,INE043W01024,1,Healthcare
VIJIFIN,Viji Finance Limited,BE,11-JUL-2016,1,1,INE159N01027,1,Financial Services
VIKASECO,Vikas EcoTech Limited,EQ,12-DEC-2011,1,1,INE806A01020,1,Basic Materials
VIKASLIFE,Vikas Lifecare Limited,EQ,08-MAY-2019,1,1,INE161L01027,1,Consumer Defensive
VIKRAMSOLR,Vikram Solar Limited,EQ,26-AUG-2025,10,1,INE078V01014,10,Technology
VIKRAN,Vikran Engineering Limited,EQ,03-SEP-2025,1,1,INE01R501028,1,Industrials
VIMTALABS,Vimta Labs Limited,EQ,15-DEC-2005,2,1,INE579C01029,2,Healthcare
VINATIORGA,Vinati Organics Limited,EQ,28-JUL-2009,1,1,INE410B01037,1,Basic Materials
VINCOFE,Vintage Coffee And Beverages Limited,EQ,18-OCT-2024,10,1,INE498Q01014,10,Consumer Defensive
VINDHYATEL,Vindhya Telelinks Limited,EQ,08-FEB-1995,10,1,INE707A01012,10,Industrials
VINEETLAB,Vineet Laboratories Limited,EQ,15-JUN-2021,10,1,INE505Y01010,10,Basic Materials
VINNY,Vinny Overseas Limited,EQ,28-NOV-2022,1,1,INE01KI01027,1,Consumer Cyclical
VINYLINDIA,Vinyl Chemicals (India) Limited,EQ,21-JUL-2008,1,1,INE250B01029,1,Basic Materials
VIPCLOTHNG,VIP Clothing Limited,EQ,06-AUG-2007,2,1,INE450G01024,2,Consumer Cyclical
VIPIND,VIP Industries Limited,EQ,02-MAR-2005,2,1,INE054A01027,2,Consumer Cyclical
VIPULLTD,Vipul Limited,EQ,23-APR-2015,1,1,INE946H01037,1,Real Estate
VIRINCHI,Virinchi Limited,BE,03-MAY-2023,10,1,INE539B01017,10,Technology
VISAKAIND,Visaka Industries Limited,EQ,28-AUG-1996,2,1,INE392A01021,2,Industrials
VISASTEEL,Visa Steel Limited,EQ,17-MAR-2006,10,1,INE286H01012,10,Basic Materials
VISHNU,Vishnu Chemicals Limited,EQ,05-MAR-2015,2,1,INE270I01022,2,Basic Materials
VISHWARAJ,Vishwaraj Sugar Industries Limited,EQ,15-OCT-2019,2,1,INE430N01022,2,Consumer Defensive
VIVIDHA,Visagar Polytex Limited,EQ,21-MAY-2013,1,1,INE370E01029,1,Consumer Cyclical
VLEGOV,VL E-Governance & IT Solutions Limited,EQ,14-AUG-2023,10,1,INE03HW01020,10,Industrials
VLSFINANCE,VLS Finance Limited,EQ,25-MAY-1995,10,1,INE709A01018,10,Financial Services
VMART,V-Mart Retail Limited,EQ,20-FEB-2013,10,1,INE665J01013,10,Consumer Cyclical
VMM,Vishal Mega Mart Limited,EQ,18-DEC-2024,10,1,INE01EA01019,10,Consumer Cyclical
VMSTMT,VMS TMT Limited,EQ,24-SEP-2025,10,1,INE0SJA01013,10,Basic Materials
VOLTAMP,Voltamp Transformers Limited,EQ,20-SEP-2006,10,1,INE540H01012,10,Industrials
VOLTAS,Voltas Limited,EQ,12-APR-1995,1,1,INE226A01021,1,Consumer Cyclical
VPRPL,Vishnu Prakash R Punglia Limited,EQ,05-SEP-2023,10,1,INE0AE001013,10,Industrials
VRAJ,Vraj Iron and Steel Limited,EQ,03-JUL-2024,10,1,INE0S2V01010,10,Basic Materials
VRLLOG,VRL Logistics Limited,EQ,30-APR-2015,10,1,INE366I01010,10,Industrials
VSSL,Vardhman Special Steels Limited,EQ,17-MAY-2012,10,1,INE050M01012,10,Basic Materials
VSTIND,VST Industries Limited,EQ,05-SEP-2003,10,1,INE710A01016,10,Consumer Defensive
VSTL,Vibhor Steel Tubes Limited,EQ,20-FEB-2024,10,1,INE0QTF01015,10,Basic Materials
VSTTILLERS,V.S.T Tillers Tractors Limited,EQ,20-JUN-2011,10,1,INE764D01017,10,Industrials
VTL,Vardhman Textiles Limited,EQ,14-JAN-2003,2,1,INE825A01020,2,Consumer Cyclical
WAAREEENER,Waaree Energies Limited,EQ,28-OCT-2024,10,1,INE377N01017,10,Technology
WAAREERTL,Waaree Renewable Technologies Limited,EQ,09-APR-2025,2,1,INE299N01021,2,Utilities
WABAG,VA Tech Wabag Limited,EQ,13-OCT-2010,2,1,INE956G01038,2,Industrials
WALCHANNAG,Walchandnagar Industries Limited,EQ,18-SEP-1996,2,1,INE711A01022,2,Industrials
WANBURY,Wanbury Limited,EQ,29-JAN-2007,10,1,INE107F01022,10,Healthcare
WCIL,Western Carriers (India) Limited,EQ,24-SEP-2024,5,1,INE0CJF01024,5,Industrials
WEALTH,Wealth First Portfolio Managers Limited,EQ,20-JAN-2021,10,1,INE658T01017,10,Financial Services
WEBELSOLAR,Websol Energy System Limited,EQ,15-MAY-2007,10,1,INE855C01015,10,Technology
WEIZMANIND,Weizmann Limited,EQ,10-MAY-1995,10,1,INE080A01014,10,Consumer Cyclical
WEL,Wonder Electricals Limited,EQ,17-JAN-2022,1,1,INE02WG01024,1,Consumer Cyclical
WELCORP,Welspun Corp Limited,EQ,24-MAY-2005,5,1,INE191B01025,5,Basic Materials
WELENT,Welspun Enterprises Limited,EQ,04-NOV-2004,10,1,INE625G01013,10,Industrials
WELINV,Welspun Investments and Commercials Limited,BE,20-SEP-2010,10,1,INE389K01018,10,Financial Services
WELSPUNLIV,Welspun Living Limited,EQ,04-DEC-2003,1,1,INE192B01031,1,Consumer Cyclical
WENDT,Wendt (India) Limited,EQ,07-AUG-2006,10,1,INE274C01019,10,Industrials
WESTLIFE,WESTLIFE FOODWORLD LIMITED,EQ,05-JUN-2023,2,1,INE274F01020,2,Consumer Cyclical
WEWIN,WE WIN LIMITED,EQ,15-JUN-2022,10,1,INE082W01014,10,Technology
WEWORK,WeWork India Management Limited,EQ,10-OCT-2025,10,1,INE085001019,10,Real Estate
WHEELS,Wheels India Limited,EQ,07-APR-2000,10,1,INE715A01015,10,Consumer Cyclical
WHIRLPOOL,Whirlpool of India Limited,EQ,06-APR-2010,10,1,INE716A01013,10,Consumer Cyclical
WILLAMAGOR,Williamson Magor & Company Limited,EQ,08-FEB-1995,10,1,INE210A01017,10,Financial Services
WINDLAS,Windlas Biotech Limited,EQ,16-AUG-2021,5,1,INE0H5O01029,5,Healthcare
WINDMACHIN,Windsor Machines Limited,EQ,17-AUG-2011,2,1,INE052A01021,2,Industrials
WINSOME,Winsome Yarns Limited,BZ,25-AUG-2011,10,1,INE784B01035,10,Consumer Cyclical
WIPL,The Western India Plywoods Limited,EQ,17-APR-2017,10,1,INE215F01023,10,Basic Materials
WIPRO,Wipro Limited,EQ,08-NOV-1995,2,1,INE075A01022,2,Technology
WOCKPHARMA,Wockhardt Limited,EQ,23-FEB-2000,5,1,INE049B01025,5,Healthcare
WONDERLA,Wonderla Holidays Limited,EQ,09-MAY-2014,10,1,INE066O01014,10,Consumer Cyclical
WORTHPERI,Worth Peripherals Limited,EQ,04-AUG-2020,10,1,INE196Y01018,10,Consumer Cyclical
WSI,W S Industries (I) Limited,EQ,01-AUG-2007,10,1,INE100D01014,10,Industrials
WSTCSTPAPR,West Coast Paper Mills Limited,EQ,17-JAN-2001,2,1,INE976A01021,2,Basic Materials
XCHANGING,Xchanging Solutions Limited,EQ,09-MAR-2005,10,1,INE692G01013,10,Technology
XELPMOC,Xelpmoc Design And Tech Limited,EQ,04-FEB-2019,10,1,INE01P501012,10,Technology
XPROINDIA,Xpro India Limited,EQ,27-APR-2004,10,1,INE445C01015,10,Basic Materials
XTGLOBAL,Xtglobal Infotech Limited,EQ,16-SEP-2024,1,1,INE547B01028,1,Technology
YASHO,Yasho Industries Limited,EQ,21-AUG-2023,10,1,INE616Z01012,10,Basic Materials
YATHARTH,Yatharth Hospital & Trauma Care Services Limited,EQ,07-AUG-2023,10,1,INE0JO301016,10,Healthcare
YATRA,Yatra Online Limited,EQ,28-SEP-2023,1,1,INE0JR601024,1,Consumer Cyclical
YESBANK,Yes Bank Limited,EQ,12-JUL-2005,2,1,INE528G01035,2,Financial Services
